ID;ULICA_ID;ULICA_NAZWA;NUMER_ADR;KOD_POCZTOWY;ETYKIETA_NAZWA_SKROCONA
72432;458;ul. Agrestowa;135dd;53-035;Agrestowa 135dd
2896;458;ul. Agrestowa;137;53-035;Agrestowa 137
2895;458;ul. Agrestowa;139;53-035;Agrestowa 139
31385;458;ul. Agrestowa;14;53-006;Agrestowa 14
2857;458;ul. Agrestowa;141;53-035;Agrestowa 141
91392;458;ul. Agrestowa;142;53-035;Agrestowa 142
2856;458;ul. Agrestowa;143;53-035;Agrestowa 143
2420;458;ul. Agrestowa;145;53-035;Agrestowa 145
22155;458;ul. Agrestowa;15;53-006;Agrestowa 15
31336;458;ul. Agrestowa;16-20;53-006;Agrestowa 16-20
16900;458;ul. Agrestowa;17;53-006;Agrestowa 17
60381;458;ul. Agrestowa;19;53-006;Agrestowa 19
47472;458;ul. Agrestowa;2;53-006;Agrestowa 2
15175;458;ul. Agrestowa;21;53-006;Agrestowa 21
50490;458;ul. Agrestowa;22;53-006;Agrestowa 22
27877;458;ul. Agrestowa;23;53-006;Agrestowa 23
35672;458;ul. Agrestowa;24;53-006;Agrestowa 24
27606;458;ul. Agrestowa;25;53-006;Agrestowa 25
23387;458;ul. Agrestowa;26;53-006;Agrestowa 26
41446;458;ul. Agrestowa;27;53-006;Agrestowa 27
49614;458;ul. Agrestowa;28;53-006;Agrestowa 28
31226;458;ul. Agrestowa;29;53-006;Agrestowa 29
45262;458;ul. Agrestowa;3;53-006;Agrestowa 3
35120;458;ul. Agrestowa;30;53-006;Agrestowa 30
51424;458;ul. Agrestowa;31;53-006;Agrestowa 31
26018;458;ul. Agrestowa;32;53-006;Agrestowa 32
58778;458;ul. Agrestowa;33;53-006;Agrestowa 33
26574;458;ul. Agrestowa;34;53-006;Agrestowa 34
6973;458;ul. Agrestowa;35;53-006;Agrestowa 35
35356;458;ul. Agrestowa;36;53-006;Agrestowa 36
50242;458;ul. Agrestowa;37;53-006;Agrestowa 37
27332;458;ul. Agrestowa;38;53-006;Agrestowa 38
51130;458;ul. Agrestowa;39;53-006;Agrestowa 39
41514;458;ul. Agrestowa;4;53-006;Agrestowa 4
52091;458;ul. Agrestowa;40;53-006;Agrestowa 40
6014;458;ul. Agrestowa;41;53-006;Agrestowa 41
55094;458;ul. Agrestowa;42;53-006;Agrestowa 42
7123;458;ul. Agrestowa;43;53-006;Agrestowa 43
38736;458;ul. Agrestowa;44;53-006;Agrestowa 44
16866;458;ul. Agrestowa;45;53-006;Agrestowa 45
16960;458;ul. Agrestowa;46;53-006;Agrestowa 46
34462;458;ul. Agrestowa;47;53-006;Agrestowa 47
29784;458;ul. Agrestowa;48;53-006;Agrestowa 48
36214;458;ul. Agrestowa;49;53-006;Agrestowa 49
14239;458;ul. Agrestowa;5;53-006;Agrestowa 5
25140;458;ul. Agrestowa;50;53-006;Agrestowa 50
19884;458;ul. Agrestowa;51;53-006;Agrestowa 51
30005;458;ul. Agrestowa;52;53-006;Agrestowa 52
10278;458;ul. Agrestowa;53;53-006;Agrestowa 53
57082;458;ul. Agrestowa;54;53-006;Agrestowa 54
45182;458;ul. Agrestowa;55;53-006;Agrestowa 55
28515;458;ul. Agrestowa;56;53-006;Agrestowa 56
35722;458;ul. Agrestowa;57;53-006;Agrestowa 57
18410;458;ul. Agrestowa;58;53-006;Agrestowa 58
10166;458;ul. Agrestowa;59;53-006;Agrestowa 59
14020;458;ul. Agrestowa;6;53-006;Agrestowa 6
53688;458;ul. Agrestowa;60;53-006;Agrestowa 60
54396;458;ul. Agrestowa;61;53-006;Agrestowa 61
28953;458;ul. Agrestowa;62;53-006;Agrestowa 62
53475;458;ul. Agrestowa;63;53-006;Agrestowa 63
32819;458;ul. Agrestowa;64;53-006;Agrestowa 64
28556;458;ul. Agrestowa;65;53-006;Agrestowa 65
33942;458;ul. Agrestowa;66;53-006;Agrestowa 66
52582;458;ul. Agrestowa;67;53-006;Agrestowa 67
18365;458;ul. Agrestowa;69;53-006;Agrestowa 69
17728;458;ul. Agrestowa;69a;53-006;Agrestowa 69a
58319;458;ul. Agrestowa;7;53-006;Agrestowa 7
28073;458;ul. Agrestowa;71;53-006;Agrestowa 71
21639;458;ul. Agrestowa;73;53-006;Agrestowa 73
28319;458;ul. Agrestowa;75;53-006;Agrestowa 75
11614;458;ul. Agrestowa;77;53-006;Agrestowa 77
46301;458;ul. Agrestowa;79;53-006;Agrestowa 79
52297;458;ul. Agrestowa;8;53-006;Agrestowa 8
33600;458;ul. Agrestowa;81;53-006;Agrestowa 81
6098;458;ul. Agrestowa;83;53-006;Agrestowa 83
11115;458;ul. Agrestowa;85;53-006;Agrestowa 85
28366;458;ul. Agrestowa;87;53-006;Agrestowa 87
56584;458;ul. Agrestowa;89;53-006;Agrestowa 89
33379;458;ul. Agrestowa;9;53-006;Agrestowa 9
21659;458;ul. Agrestowa;91;53-006;Agrestowa 91
12183;458;ul. Agrestowa;93;53-006;Agrestowa 93
73247;458;ul. Agrestowa;98b;53-006;Agrestowa 98b
50694;1423;al. Akacjowa;10-12;53-134;al. Akacjowa 10-12
12626;1423;al. Akacjowa;11;53-134;al. Akacjowa 11
44411;1423;al. Akacjowa;11a;53-134;al. Akacjowa 11a
56770;1423;al. Akacjowa;13a;53-134;al. Akacjowa 13a
56809;1423;al. Akacjowa;13b;53-134;al. Akacjowa 13b
26169;1423;al. Akacjowa;13c;53-134;al. Akacjowa 13c
53196;1423;al. Akacjowa;15;53-134;al. Akacjowa 15
13309;1423;al. Akacjowa;15a;53-134;al. Akacjowa 15a
34919;1423;al. Akacjowa;15b;53-134;al. Akacjowa 15b
42325;1423;al. Akacjowa;16;53-134;al. Akacjowa 16
38376;1423;al. Akacjowa;16a;53-134;al. Akacjowa 16a
32392;1423;al. Akacjowa;17;53-134;al. Akacjowa 17
51444;1423;al. Akacjowa;18;53-134;al. Akacjowa 18
41740;1423;al. Akacjowa;18a;53-134;al. Akacjowa 18a
19527;1423;al. Akacjowa;20;53-134;al. Akacjowa 20
38324;1423;al. Akacjowa;3;53-134;al. Akacjowa 3
46368;1423;al. Akacjowa;7;53-134;al. Akacjowa 7
79772;2710;al. Architektów;10;54-115;al. Architektów 10
79792;2710;al. Architektów;10a;54-115;al. Architektów 10a
79812;2710;al. Architektów;10b;54-115;al. Architektów 10b
79813;2710;al. Architektów;10c;54-115;al. Architektów 10c
79814;2710;al. Architektów;10d;54-115;al. Architektów 10d
79815;2710;al. Architektów;12;54-115;al. Architektów 12
79832;2710;al. Architektów;12a;54-115;al. Architektów 12a
79816;2710;al. Architektów;14;54-115;al. Architektów 14
79852;2710;al. Architektów;14a;54-115;al. Architektów 14a
79872;2710;al. Architektów;14b;54-115;al. Architektów 14b
79892;2710;al. Architektów;14c;54-115;al. Architektów 14c
79912;2710;al. Architektów;14d;54-115;al. Architektów 14d
72488;2710;al. Architektów;16;54-115;al. Architektów 16
72489;2710;al. Architektów;18;54-115;al. Architektów 18
72490;2710;al. Architektów;20;54-115;al. Architektów 20
72808;2710;al. Architektów;4;54-115;al. Architektów 4
72809;2710;al. Architektów;4a;54-115;al. Architektów 4a
72812;2710;al. Architektów;4b;54-115;al. Architektów 4b
72813;2710;al. Architektów;4c;54-115;al. Architektów 4c
72810;2710;al. Architektów;6;54-115;al. Architektów 6
72814;2710;al. Architektów;6a;54-115;al. Architektów 6a
72815;2710;al. Architektów;6b;54-115;al. Architektów 6b
72816;2710;al. Architektów;6c;54-115;al. Architektów 6c
72811;2710;al. Architektów;8;54-115;al. Architektów 8
72817;2710;al. Architektów;8a;54-115;al. Architektów 8a
4745;469;al. Armii Krajowej;1;50-541;al. Armii Krajowej 1
32546;469;al. Armii Krajowej;10;50-541;al. Armii Krajowej 10
53213;469;al. Armii Krajowej;10a;50-541;al. Armii Krajowej 10a
18740;469;al. Armii Krajowej;10b;50-541;al. Armii Krajowej 10b
39040;469;al. Armii Krajowej;12;50-541;al. Armii Krajowej 12
15199;469;al. Armii Krajowej;12a;50-541;al. Armii Krajowej 12a
54290;469;al. Armii Krajowej;12b;50-541;al. Armii Krajowej 12b
18207;469;al. Armii Krajowej;14;50-541;al. Armii Krajowej 14
50391;469;al. Armii Krajowej;14a;50-541;al. Armii Krajowej 14a
22273;469;al. Armii Krajowej;14b;50-541;al. Armii Krajowej 14b
18774;469;al. Armii Krajowej;14c;50-541;al. Armii Krajowej 14c
14763;469;al. Armii Krajowej;16;50-541;al. Armii Krajowej 16
55601;469;al. Armii Krajowej;18;50-541;al. Armii Krajowej 18
46555;469;al. Armii Krajowej;2;50-541;al. Armii Krajowej 2
53403;469;al. Armii Krajowej;20;50-541;al. Armii Krajowej 20
52311;469;al. Armii Krajowej;22;50-541;al. Armii Krajowej 22
31460;469;al. Armii Krajowej;24;50-541;al. Armii Krajowej 24
34172;469;al. Armii Krajowej;26;50-541;al. Armii Krajowej 26
56393;469;al. Armii Krajowej;28;50-541;al. Armii Krajowej 28
15930;469;al. Armii Krajowej;2a;50-541;al. Armii Krajowej 2a
48139;469;al. Armii Krajowej;30;50-541;al. Armii Krajowej 30
41491;469;al. Armii Krajowej;32;50-541;al. Armii Krajowej 32
58893;469;al. Armii Krajowej;34;50-541;al. Armii Krajowej 34
21529;469;al. Armii Krajowej;36;50-541;al. Armii Krajowej 36
22879;469;al. Armii Krajowej;37;50-541;al. Armii Krajowej 37
43756;469;al. Armii Krajowej;38;50-541;al. Armii Krajowej 38
35752;469;al. Armii Krajowej;4;50-541;al. Armii Krajowej 4
34755;469;al. Armii Krajowej;40;50-541;al. Armii Krajowej 40
26296;469;al. Armii Krajowej;41;50-541;al. Armii Krajowej 41
32281;469;al. Armii Krajowej;45;50-541;al. Armii Krajowej 45
54759;469;al. Armii Krajowej;45a;50-541;al. Armii Krajowej 45a
33629;469;al. Armii Krajowej;45b;50-541;al. Armii Krajowej 45b
42519;469;al. Armii Krajowej;46;50-541;al. Armii Krajowej 46
76443;469;al. Armii Krajowej;46a;50-541;al. Armii Krajowej 46a
111632;469;al. Armii Krajowej;46aa;50-541;al. Armii Krajowej 46aa
111633;469;al. Armii Krajowej;46ab;50-541;al. Armii Krajowej 46ab
111634;469;al. Armii Krajowej;46ac;50-541;al. Armii Krajowej 46ac
111635;469;al. Armii Krajowej;46ad;50-541;al. Armii Krajowej 46ad
76444;469;al. Armii Krajowej;46b;50-541;al. Armii Krajowej 46b
76445;469;al. Armii Krajowej;46c;50-541;al. Armii Krajowej 46c
76446;469;al. Armii Krajowej;46d;50-541;al. Armii Krajowej 46d
76447;469;al. Armii Krajowej;46e;50-541;al. Armii Krajowej 46e
76448;469;al. Armii Krajowej;46f;50-541;al. Armii Krajowej 46f
66231;469;al. Armii Krajowej;47;50-541;al. Armii Krajowej 47
62767;469;al. Armii Krajowej;48b;50-541;al. Armii Krajowej 48b
62768;469;al. Armii Krajowej;48c;50-541;al. Armii Krajowej 48c
62769;469;al. Armii Krajowej;48d;50-541;al. Armii Krajowej 48d
62770;469;al. Armii Krajowej;48e;50-541;al. Armii Krajowej 48e
62771;469;al. Armii Krajowej;48f;50-541;al. Armii Krajowej 48f
62772;469;al. Armii Krajowej;48g;50-541;al. Armii Krajowej 48g
62773;469;al. Armii Krajowej;48h;50-541;al. Armii Krajowej 48h
62774;469;al. Armii Krajowej;48k;50-541;al. Armii Krajowej 48k
62775;469;al. Armii Krajowej;48m;50-541;al. Armii Krajowej 48m
62776;469;al. Armii Krajowej;48n;50-541;al. Armii Krajowej 48n
62777;469;al. Armii Krajowej;48p;50-541;al. Armii Krajowej 48p
62778;469;al. Armii Krajowej;48r;50-541;al. Armii Krajowej 48r
62779;469;al. Armii Krajowej;48s;50-541;al. Armii Krajowej 48s
34558;469;al. Armii Krajowej;49;50-541;al. Armii Krajowej 49
46193;469;al. Armii Krajowej;4a;50-541;al. Armii Krajowej 4a
50522;469;al. Armii Krajowej;4b;50-541;al. Armii Krajowej 4b
53167;469;al. Armii Krajowej;4c;50-541;al. Armii Krajowej 4c
33830;469;al. Armii Krajowej;5;50-541;al. Armii Krajowej 5
59339;469;al. Armii Krajowej;50;50-541;al. Armii Krajowej 50
50036;469;al. Armii Krajowej;53;50-541;al. Armii Krajowej 53
22532;469;al. Armii Krajowej;54;50-541;al. Armii Krajowej 54
48020;469;al. Armii Krajowej;55;50-541;al. Armii Krajowej 55
42666;469;al. Armii Krajowej;55a;50-541;al. Armii Krajowej 55a
8558;469;al. Armii Krajowej;57;50-541;al. Armii Krajowej 57
42273;469;al. Armii Krajowej;57a;50-541;al. Armii Krajowej 57a
13277;469;al. Armii Krajowej;57b;50-541;al. Armii Krajowej 57b
45157;469;al. Armii Krajowej;57c;50-541;al. Armii Krajowej 57c
28024;469;al. Armii Krajowej;57d;50-541;al. Armii Krajowej 57d
46705;469;al. Armii Krajowej;59;50-541;al. Armii Krajowej 59
44609;469;al. Armii Krajowej;6;50-541;al. Armii Krajowej 6
53657;469;al. Armii Krajowej;61;50-541;al. Armii Krajowej 61
38782;469;al. Armii Krajowej;62;50-541;al. Armii Krajowej 62
17324;469;al. Armii Krajowej;6a;50-541;al. Armii Krajowej 6a
16902;469;al. Armii Krajowej;6b;50-541;al. Armii Krajowej 6b
24981;469;al. Armii Krajowej;6c;50-541;al. Armii Krajowej 6c
27910;469;al. Armii Krajowej;6d;50-541;al. Armii Krajowej 6d
46944;469;al. Armii Krajowej;8;50-541;al. Armii Krajowej 8
26929;469;al. Armii Krajowej;8a;50-541;al. Armii Krajowej 8a
19709;469;al. Armii Krajowej;8b;50-541;al. Armii Krajowej 8b
10568;469;al. Armii Krajowej;8c;50-541;al. Armii Krajowej 8c
7774;1533;al. Tadeusza Boya-Żeleńskiego;1;51-160;al. Boya-Żeleńskiego 1
31351;1533;al. Tadeusza Boya-Żeleńskiego;10;51-160;al. Boya-Żeleńskiego 10
54292;1533;al. Tadeusza Boya-Żeleńskiego;10a;51-160;al. Boya-Żeleńskiego 10a
23639;1533;al. Tadeusza Boya-Żeleńskiego;10b;51-160;al. Boya-Żeleńskiego 10b
57080;1533;al. Tadeusza Boya-Żeleńskiego;11;51-160;al. Boya-Żeleńskiego 11
57046;1533;al. Tadeusza Boya-Żeleńskiego;12;51-160;al. Boya-Żeleńskiego 12
12307;1533;al. Tadeusza Boya-Żeleńskiego;13;51-160;al. Boya-Żeleńskiego 13
52080;1533;al. Tadeusza Boya-Żeleńskiego;14;51-160;al. Boya-Żeleńskiego 14
8516;1533;al. Tadeusza Boya-Żeleńskiego;15;51-160;al. Boya-Żeleńskiego 15
46034;1533;al. Tadeusza Boya-Żeleńskiego;16;51-160;al. Boya-Żeleńskiego 16
42465;1533;al. Tadeusza Boya-Żeleńskiego;17;51-160;al. Boya-Żeleńskiego 17
46196;1533;al. Tadeusza Boya-Żeleńskiego;18-20;51-160;al. Boya-Żeleńskiego 18-20
16332;1533;al. Tadeusza Boya-Żeleńskiego;19;51-160;al. Boya-Żeleńskiego 19
16336;1533;al. Tadeusza Boya-Żeleńskiego;19a;51-160;al. Boya-Żeleńskiego 19a
7469;1533;al. Tadeusza Boya-Żeleńskiego;1a;51-160;al. Boya-Żeleńskiego 1a
26841;1533;al. Tadeusza Boya-Żeleńskiego;21;51-160;al. Boya-Żeleńskiego 21
22391;1533;al. Tadeusza Boya-Żeleńskiego;22;51-160;al. Boya-Żeleńskiego 22
21082;1533;al. Tadeusza Boya-Żeleńskiego;23;51-160;al. Boya-Żeleńskiego 23
49565;1533;al. Tadeusza Boya-Żeleńskiego;24;51-160;al. Boya-Żeleńskiego 24
17222;1533;al. Tadeusza Boya-Żeleńskiego;25;51-160;al. Boya-Żeleńskiego 25
17493;1533;al. Tadeusza Boya-Żeleńskiego;26;51-160;al. Boya-Żeleńskiego 26
55394;1533;al. Tadeusza Boya-Żeleńskiego;27;51-160;al. Boya-Żeleńskiego 27
18023;1533;al. Tadeusza Boya-Żeleńskiego;28;51-160;al. Boya-Żeleńskiego 28
22451;1533;al. Tadeusza Boya-Żeleńskiego;29;51-160;al. Boya-Żeleńskiego 29
41850;1533;al. Tadeusza Boya-Żeleńskiego;3;51-160;al. Boya-Żeleńskiego 3
54357;1533;al. Tadeusza Boya-Żeleńskiego;31;51-160;al. Boya-Żeleńskiego 31
5387;1533;al. Tadeusza Boya-Żeleńskiego;32;51-160;al. Boya-Żeleńskiego 32
32391;1533;al. Tadeusza Boya-Żeleńskiego;33;51-160;al. Boya-Żeleńskiego 33
22638;1533;al. Tadeusza Boya-Żeleńskiego;35;51-160;al. Boya-Żeleńskiego 35
27777;1533;al. Tadeusza Boya-Żeleńskiego;37;51-160;al. Boya-Żeleńskiego 37
10542;1533;al. Tadeusza Boya-Żeleńskiego;39;51-160;al. Boya-Żeleńskiego 39
24333;1533;al. Tadeusza Boya-Żeleńskiego;4;51-160;al. Boya-Żeleńskiego 4
36426;1533;al. Tadeusza Boya-Żeleńskiego;40-42;51-160;al. Boya-Żeleńskiego 40-42
32782;1533;al. Tadeusza Boya-Żeleńskiego;41;51-160;al. Boya-Żeleńskiego 41
47657;1533;al. Tadeusza Boya-Żeleńskiego;41a;51-160;al. Boya-Żeleńskiego 41a
23932;1533;al. Tadeusza Boya-Żeleńskiego;41b;51-160;al. Boya-Żeleńskiego 41b
34787;1533;al. Tadeusza Boya-Żeleńskiego;43;51-160;al. Boya-Żeleńskiego 43
41663;1533;al. Tadeusza Boya-Żeleńskiego;43a;51-160;al. Boya-Żeleńskiego 43a
44289;1533;al. Tadeusza Boya-Żeleńskiego;43b;51-160;al. Boya-Żeleńskiego 43b
24978;1533;al. Tadeusza Boya-Żeleńskiego;43c;51-160;al. Boya-Żeleńskiego 43c
10786;1533;al. Tadeusza Boya-Żeleńskiego;44;51-160;al. Boya-Żeleńskiego 44
57014;1533;al. Tadeusza Boya-Żeleńskiego;45;51-160;al. Boya-Żeleńskiego 45
22652;1533;al. Tadeusza Boya-Żeleńskiego;47;51-160;al. Boya-Żeleńskiego 47
6552;1533;al. Tadeusza Boya-Żeleńskiego;47a;51-160;al. Boya-Żeleńskiego 47a
18347;1533;al. Tadeusza Boya-Żeleńskiego;47b;51-160;al. Boya-Żeleńskiego 47b
38500;1533;al. Tadeusza Boya-Żeleńskiego;48;51-160;al. Boya-Żeleńskiego 48
52659;1533;al. Tadeusza Boya-Żeleńskiego;49;51-160;al. Boya-Żeleńskiego 49
58444;1533;al. Tadeusza Boya-Żeleńskiego;5;51-160;al. Boya-Żeleńskiego 5
52551;1533;al. Tadeusza Boya-Żeleńskiego;51;51-160;al. Boya-Żeleńskiego 51
39257;1533;al. Tadeusza Boya-Żeleńskiego;53;51-160;al. Boya-Żeleńskiego 53
28440;1533;al. Tadeusza Boya-Żeleńskiego;55;51-160;al. Boya-Żeleńskiego 55
25923;1533;al. Tadeusza Boya-Żeleńskiego;6;51-160;al. Boya-Żeleńskiego 6
14645;1533;al. Tadeusza Boya-Żeleńskiego;65;51-162;al. Boya-Żeleńskiego 65
20946;1533;al. Tadeusza Boya-Żeleńskiego;68;51-162;al. Boya-Żeleńskiego 68
25968;1533;al. Tadeusza Boya-Żeleńskiego;69;51-162;al. Boya-Żeleńskiego 69
28552;1533;al. Tadeusza Boya-Żeleńskiego;69a;51-162;al. Boya-Żeleńskiego 69a
13034;1533;al. Tadeusza Boya-Żeleńskiego;69b;51-162;al. Boya-Żeleńskiego 69b
29282;1533;al. Tadeusza Boya-Żeleńskiego;69c;51-162;al. Boya-Żeleńskiego 69c
19495;1533;al. Tadeusza Boya-Żeleńskiego;69d;51-162;al. Boya-Żeleńskiego 69d
13647;1533;al. Tadeusza Boya-Żeleńskiego;69e;51-162;al. Boya-Żeleńskiego 69e
34895;1533;al. Tadeusza Boya-Żeleńskiego;69f;51-162;al. Boya-Żeleńskiego 69f
23472;1533;al. Tadeusza Boya-Żeleńskiego;69g;51-162;al. Boya-Żeleńskiego 69g
16502;1533;al. Tadeusza Boya-Żeleńskiego;7;51-160;al. Boya-Żeleńskiego 7
46624;1533;al. Tadeusza Boya-Żeleńskiego;70;51-162;al. Boya-Żeleńskiego 70
26234;1533;al. Tadeusza Boya-Żeleńskiego;71;51-162;al. Boya-Żeleńskiego 71
41629;1533;al. Tadeusza Boya-Żeleńskiego;71a;51-162;al. Boya-Żeleńskiego 71a
25530;1533;al. Tadeusza Boya-Żeleńskiego;71b;51-162;al. Boya-Żeleńskiego 71b
38546;1533;al. Tadeusza Boya-Żeleńskiego;71c;51-162;al. Boya-Żeleńskiego 71c
22393;1533;al. Tadeusza Boya-Żeleńskiego;72;51-162;al. Boya-Żeleńskiego 72
50900;1533;al. Tadeusza Boya-Żeleńskiego;74;51-162;al. Boya-Żeleńskiego 74
54174;1533;al. Tadeusza Boya-Żeleńskiego;8;51-160;al. Boya-Żeleńskiego 8
21139;1533;al. Tadeusza Boya-Żeleńskiego;8a;51-160;al. Boya-Żeleńskiego 8a
49611;1533;al. Tadeusza Boya-Żeleńskiego;8b;51-160;al. Boya-Żeleńskiego 8b
12059;1533;al. Tadeusza Boya-Żeleńskiego;9;51-160;al. Boya-Żeleńskiego 9
5197;1599;al. Aleksandra Brücknera;10;51-410;al. Brücknera 10
4675;1599;al. Aleksandra Brücknera;12;51-410;al. Brücknera 12
29161;1599;al. Aleksandra Brücknera;20;51-411;al. Brücknera 20
35994;1599;al. Aleksandra Brücknera;22;51-411;al. Brücknera 22
3591;1599;al. Aleksandra Brücknera;23;51-411;al. Brücknera 23
28584;1599;al. Aleksandra Brücknera;24-26;51-411;al. Brücknera 24-26
24776;1599;al. Aleksandra Brücknera;25;51-411;al. Brücknera 25
24301;1599;al. Aleksandra Brücknera;27;51-411;al. Brücknera 27
22504;1599;al. Aleksandra Brücknera;29;51-411;al. Brücknera 29
43586;1599;al. Aleksandra Brücknera;31;51-411;al. Brücknera 31
22907;1599;al. Aleksandra Brücknera;32-34;51-411;al. Brücknera 32-34
12234;1599;al. Aleksandra Brücknera;33;51-411;al. Brücknera 33
39189;1599;al. Aleksandra Brücknera;35;51-411;al. Brücknera 35
8532;1599;al. Aleksandra Brücknera;37;51-411;al. Brücknera 37
87232;1599;al. Aleksandra Brücknera;38;51-411;al. Brücknera 38
32057;1599;al. Aleksandra Brücknera;39;51-411;al. Brücknera 39
55584;1599;al. Aleksandra Brücknera;40-46;51-411;al. Brücknera 40-46
7705;1599;al. Aleksandra Brücknera;41;51-411;al. Brücknera 41
15703;1599;al. Aleksandra Brücknera;43;51-411;al. Brücknera 43
33733;1599;al. Aleksandra Brücknera;45;51-411;al. Brücknera 45
11140;1599;al. Aleksandra Brücknera;47;51-411;al. Brücknera 47
55587;1599;al. Aleksandra Brücknera;48;51-411;al. Brücknera 48
10126;1599;al. Aleksandra Brücknera;48a;51-411;al. Brücknera 48a
28272;1599;al. Aleksandra Brücknera;49;51-411;al. Brücknera 49
39733;1599;al. Aleksandra Brücknera;50;51-411;al. Brücknera 50
51460;1599;al. Aleksandra Brücknera;51;51-411;al. Brücknera 51
15898;1599;al. Aleksandra Brücknera;52;51-411;al. Brücknera 52
6118;1599;al. Aleksandra Brücknera;53;51-411;al. Brücknera 53
2842;1599;al. Aleksandra Brücknera;54;51-411;al. Brücknera 54
58966;1599;al. Aleksandra Brücknera;55;51-411;al. Brücknera 55
14066;1354;al. Dębowa;1;53-134;al. Dębowa 1
58797;1354;al. Dębowa;10;53-121;al. Dębowa 10
15943;1354;al. Dębowa;11;53-121;al. Dębowa 11
34637;1354;al. Dębowa;11a;53-121;al. Dębowa 11a
40817;1354;al. Dębowa;12;53-121;al. Dębowa 12
20859;1354;al. Dębowa;12a;53-121;al. Dębowa 12a
27509;1354;al. Dębowa;13-15;53-121;al. Dębowa 13-15
49446;1354;al. Dębowa;14;53-121;al. Dębowa 14
25903;1354;al. Dębowa;14a;53-121;al. Dębowa 14a
33247;1354;al. Dębowa;15a;53-121;al. Dębowa 15a
21155;1354;al. Dębowa;16;53-121;al. Dębowa 16
56605;1354;al. Dębowa;16a;53-121;al. Dębowa 16a
16221;1354;al. Dębowa;16b;53-121;al. Dębowa 16b
76112;1354;al. Dębowa;17;53-121;al. Dębowa 17
76113;1354;al. Dębowa;17a;53-121;al. Dębowa 17a
76114;1354;al. Dębowa;17b;53-121;al. Dębowa 17b
76115;1354;al. Dębowa;17c;53-121;al. Dębowa 17c
76116;1354;al. Dębowa;17d;53-121;al. Dębowa 17d
76117;1354;al. Dębowa;17e;53-121;al. Dębowa 17e
76118;1354;al. Dębowa;17f;53-121;al. Dębowa 17f
76119;1354;al. Dębowa;17g;53-121;al. Dębowa 17g
76120;1354;al. Dębowa;17h;53-121;al. Dębowa 17h
76121;1354;al. Dębowa;17j;53-121;al. Dębowa 17j
76122;1354;al. Dębowa;17k;53-121;al. Dębowa 17k
76123;1354;al. Dębowa;19;53-121;al. Dębowa 19
76124;1354;al. Dębowa;19a;53-121;al. Dębowa 19a
76125;1354;al. Dębowa;19b;53-121;al. Dębowa 19b
76126;1354;al. Dębowa;19c;53-121;al. Dębowa 19c
76127;1354;al. Dębowa;21;53-121;al. Dębowa 21
32985;1354;al. Dębowa;23;53-121;al. Dębowa 23
29813;1354;al. Dębowa;2a;53-134;al. Dębowa 2a
38228;1354;al. Dębowa;2b;53-134;al. Dębowa 2b
55752;1354;al. Dębowa;3;53-134;al. Dębowa 3
39741;1354;al. Dębowa;3a;53-134;al. Dębowa 3a
26154;1354;al. Dębowa;3b;53-134;al. Dębowa 3b
40612;1354;al. Dębowa;5;53-134;al. Dębowa 5
19165;1354;al. Dębowa;5a;53-134;al. Dębowa 5a
37637;1354;al. Dębowa;7;53-121;al. Dębowa 7
8439;1354;al. Dębowa;7a;53-121;al. Dębowa 7a
18176;1354;al. Dębowa;8;53-121;al. Dębowa 8
52188;1354;al. Dębowa;9;53-121;al. Dębowa 9
55329;1354;al. Dębowa;9a;53-121;al. Dębowa 9a
53145;1354;al. Dębowa;9b;53-121;al. Dębowa 9b
40039;428;al. gen. Józefa Hallera;100;53-203;al. gen. Hallera 100
43403;428;al. gen. Józefa Hallera;101;53-201;al. gen. Hallera 101
48678;428;al. gen. Józefa Hallera;103;53-201;al. gen. Hallera 103
23973;428;al. gen. Józefa Hallera;104;53-203;al. gen. Hallera 104
97752;428;al. gen. Józefa Hallera;104a;53-203;al. gen. Hallera 104a
97772;428;al. gen. Józefa Hallera;104b;53-203;al. gen. Hallera 104b
51033;428;al. gen. Józefa Hallera;105;53-201;al. gen. Hallera 105
40298;428;al. gen. Józefa Hallera;106;53-203;al. gen. Hallera 106
97792;428;al. gen. Józefa Hallera;106a;53-203;al. gen. Hallera 106a
97812;428;al. gen. Józefa Hallera;106b;53-203;al. gen. Hallera 106b
25009;428;al. gen. Józefa Hallera;107;53-201;al. gen. Hallera 107
